overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4,,True,"01 31, 2013",A24C6POKVTFBMX,B004KNWX6C,,Amanda Gotcher,I really liked it - the colors were great along with the picture.  The only thing that I would change is to have an option of printing and folding a 8.5 x 11 paper into the four sides or what I would like is have it print front to back so that it could be printed more on cardstock.  This way it would look more professional.,Gift Card - Celebrate,1359590400,
4,,True,"07 30, 2018",A2FZPGJ0VOLO59,B00MV9LSHC,,Amazon Customer,sometimes these take like 45 minutes  to come through,"sometimes they work fast, other times not so much",1532908800,
4,,True,"12 22, 2016",A1574E4WBCVESX,B00AR51Y5I,,Amazon Customer,Very good!,Four Stars,1482364800,
4,,False,"07 25, 2015",A1P6F0TFMKA9ZK,B004LLILK0,,Kaileen Balzano,Good last minute gift,Four Stars,1437782400,
4,,True,"10 13, 2016",A2BM9EUTX1OUKO,B00JDQJZWG,{'Gift Amount:': ' 25'},Charlie2,Great. Fast shipping.,great,1476316800,
4,,True,"02 28, 2015",A25B3NYMIFXDPZ,B00B2TFURQ,,mari,The gift card was fine.,just fine,1425081600,
4,,True,"12 29, 2013",A2I9SZIBQZT46A,B00GOLGWVK,,Terry Mendenhall,This is a nice and easy way to order gift cards for any occasion without having to drive into town.,Nice,1388275200,
4,,True,"11 26, 2017",A2KRC3B4PX9S9P,B01H5PPJT4,,Nguyen Duy Hai,Received after 3 min . But I want can purchase gift balance $5 . pls add more options,Received after 3 min. But I want can purchase ...,1511654400,
4,,True,"01 22, 2016",A8P5RQI9PNXTW,B004Q7CK9M,{'Gift Amount:': ' 35'},Judith A. Smith,"This was not a $35 gift card.  It is for $25.  If it was supposed to be for $35, the sender should get a refund for the difference.

I have not yet made a decision as to what to purchase with my gift card.",Christmas Gift Card,1453420800,
4,,True,"05 5, 2018",A1PPY3IXE111JM,B00P3DUFRW,,Amazon Customer,Well worth it.,Four Stars,1525478400,
4,,True,"03 30, 2015",A39G6NPNR6ZJWS,B00Q5BOOLY,,Amazon Customer,It was simple to get and easy to use. Would definitely use amazon gift card again.,Four Stars,1427673600,
4,,True,"09 5, 2015",ABQXGHLQYYFVU,B007V6ETDK,,in m shin,Good,Four Stars,1441411200,
4,3,True,"09 8, 2016",A2MI5IKSC8J7B,B00YD74M4Q,,jl17,"I like Starbucks, but Amazon this was an actual Starbucks card, if it was digital I could of just reloaded my own starbuck card, and not wait 3 days.","I like Starbucks, but Amazon this was an actual Starbucks ...",1473292800,
4,,True,"03 6, 2016",AMBOJK7BTFUTR,B006PJHP62,,Amazon Customer,Prompt and reliable.,Applebee gift cards,1457222400,
4,,True,"10 23, 2013",A1N2D96EGKFWDT,B004LLIKY2,,billybob,"I can't began to tell you, how great this is. Very easy to use. Love the fact you can email this gift card.",I like,1382486400,
4,,True,"02 3, 2018",A2R9A4VK5X3W6L,B004LLIKVU,{'Gift Amount:': ' 50'},H.A. DE ROZARIO,nice and not overdone.,Four Stars,1517616000,
4,,True,"01 27, 2014",A2MDJC72AFJZ3B,B00CT7B2KO,,bluelagoon,Sent to a family member for their birthday.  I love how you can send a card to someone in another state and give them a gift.,Cute!,1390780800,
4,,True,"01 30, 2013",A3PG7CU4RX6WCX,B004KNWWMW,,Amy Matzke,"This gift certificate was easy to buy, and print. I like that it's brightly colored and can double as it's own card. I'd love to be able to customize it more, like by choosing the color.",Easy to get this gift certificate,1359504000,
4,2,True,"07 27, 2017",A2WP57ETPGCEKJ,B017TGZ5ES,,FDwyer11,Always a great gift,Four Stars,1501113600,
4,,True,"12 7, 2015",A3G9B9JDVV7KQJ,B00CHSWGR8,,Amy M.,Gift cards are perfect sometimes!,Four Stars,1449446400,
4,,True,"01 27, 2014",A1MIWAN5PTLMPX,B00CT79116,,Timothy G Daily,"I had a couple of blips when trying to order the cards, at times I seem to get different views when trying to order gift cards. I never discount user error though....thanks.",Gift Card Rating,1390780800,
4,,True,"08 14, 2015",A3QDR5J0PGI1QG,B00PG40ICK,,Becky J. Benere,he is getting what he wants....which was the birthday wish I sent.,Four Stars,1439510400,
4,,True,"04 18, 2016",A2E2OTCLBCYSAC,B00PG8502O,,Amazon Customer,"You don't even know how much ""food"" and food like products you can buy for $50 at the OG.  And the best part is after the all you can eat breadsticks, you won't want to eat the next day either...unless you have a balance remaining on the card and no desire for a reasonable BMI.",Gorge your face!,1460937600,
4,,True,"07 25, 2014",A32IX5BSG5HI0H,B00H5BMZPU,,Chris Citro,Amazon make things very easy ad far as gift cards go.,Amazon Gift Cards Great Idea,1406246400,
4,,True,"03 6, 2018",AXIQCVOM64TVL,B00BXLVAD6,,Jim,Great gift,Four Stars,1520294400,
4,,True,"12 28, 2014",A1PEGV21TJPTQ3,B00G4IV2VI,,Ricardo Vasquez,"I purchased a total of 3 email gift cards. This one in particular was a $100 one. Also, this one was the only one with this type of ""theme"". My other two $25 cards arrived with no problems. This one though, I never got a confirmation for and I checked with the recipient and he didn't get it either. I had to resend it and have him check again and it was there the second time. My point in not given 5 stars is that although the card eventually got there, the element of surprise that was suppose to go with getting an electronic gift card was spoilt by having to ask and re-ask if they got the card or not. Next time I will plan accordingly and send a hard copy gift card. Those are very reliable through Amazon.",I purchased a total of 3 email gift cards. ...,1419724800,
4,,True,"11 3, 2016",A2CROQPQQYP48J,B00Q5BNBC2,,Meema &amp; Popo,As expected ... Thank You,Four Stars,1478131200,
4,,True,"01 25, 2015",A1G8V253HAK1QD,B00H5BMULO,,cheryl darden,There was a delay in the recipient  getting email notification but the card itself was delightful.,Four Stars,1422144000,
4,,True,"08 29, 2016",A2B6BL3O8MP6FX,B01FYJMJHI,,Amazon Customer,It was ok just had a little trouble other wise It was good.,... just had a little trouble other wise It was good.,1472428800,
4,,True,"11 26, 2014",A39A0G5SEHWC8,B004LLIL5A,,zhaiwei,it's good.,Four Stars,1416960000,
4,,True,"09 1, 2016",A30KPYJ1IZILJH,B004LLILF0,,Amazon Customer,Great way to say thank you!,Four Stars,1472688000,
4,,True,"12 4, 2017",A1J0HKP6H864IZ,B004KNWWV8,,Scottie J,Good product,Four Stars,1512345600,
4,,True,"02 16, 2016",A1EP5GP5QT5APH,B00H5BMH44,,BD Oliver,"Hoops and Yoyo always produce smiles and giggles, a chortle or two!",Four Stars,1455580800,
4,,True,"05 24, 2018",A34U3GWXBDT1PG,B00MV9GGEC,,DPLS,neice loved it,Four Stars,1527120000,
4,,True,"08 15, 2013",A19M3H2AVDU0TR,B00C5UMI3K,,Heidi Hagen,"Unfortunately, it was stolen off our table at the wedding reception.

I Wish I knew who took it.
Bum mer...Dude",Guard you cards,1376524800,
4,,False,"05 15, 2018",A20YLQXMEIIAH6,B00AR51Y5I,,janie simmons,Fast and useful!,Four Stars,1526342400,
4,,True,"04 19, 2016",A23O2VO09IMVN9,B00AS527QW,,Christel Wintz,A convenient way to go to the show,Four Stars,1461024000,
4,,True,"10 2, 2012",A2E6ZM4F7LDBNB,B004KNWWU4,,Margaret HS,Purchasing and printing an Amazon gift certificate couldn't be easier.  I gave four out of five stars because I was hoping there would be more interesting artistic choices in designs.  Otherwise ... very easy and cool!,Easy Shmeezy,1349136000,
4,,False,"06 13, 2013",A3I3JV433FVD6F,B00C5UMEMA,,Jeff Lutz,"They are easy to buy, to send, and for the receivor to use. Thanks for making it so easy. What else is there to say.",e mail gift cards are cool,1371081600,
4,,True,"03 16, 2016",A3CBOY8LSAAI02,B004KNWWR2,,roll tide,gift,Four Stars,1458086400,
4,,True,"10 2, 2013",A3GRGZJZ12XGNQ,B004RD9ACA,,William S.,Very convenient way to recognize a special occasion and allow the recipient to have maximum flexibility is  choosing an appropriate gift,Amazon Gifft Card,1380672000,
4,,True,"03 1, 2016",A1UG5J2DMSGAA7,B018T7G9XM,,Raymond D P Careless,fine,Four Stars,1456790400,
4,8,True,"11 6, 2015",A3L9MYEBC8AJJN,B00H5BMH44,,Nancy A. Williams,They are always happy getting a gift card from Amazon and us of course!,Very happy birthdays,1446768000,['https://images-na.ssl-images-amazon.com/images/I/815NyrYyZJL._SY88.jpg']
4,,True,"11 10, 2016",AOGS4SVD3UC9R,B00H5BNKYA,,Betty Ann Pratt,"Great,once I got the CORRECT email add","Great, once I got the CORRECT email",1478736000,
4,,True,"01 1, 2013",A39EVDH90Z5RIX,B004LLIL6E,,Jayne Barnwell,Great gift for a friend who lived out of town so was able to purchase & email it to her. Only complaint was the pic was small & I sent the wrong card. I sent a baby boy notice to someone having a girl.,Great gift idea.,1356998400,
4,,True,"01 7, 2015",A2BAOGS5KHQFCW,B00PMLD91O,,mbbaker,Great option for an international relative,Four Stars,1420588800,
4,,False,"01 27, 2012",A2HTI30D7NUCXU,B005ESMMWW,,Jeffery H. Farley,I received the Amazon Gift Card for Christmas last year from my great brother Chris and his family.  It was so easy to use and it helped me to buy a set of books I really wanted.....,One of the best gifts I received last Christmas.....,1327622400,
4,,True,"02 10, 2016",A27CGFSGNH8G4N,B004RD8XPK,,Jan,"Easy, fast and great",Four Stars,1455062400,
4,,True,"03 8, 2017",A3NGD20OBOOCXP,B01CZ54L66,,Alvaro Ricardo Sanchez V.,We are satisfied with our product,Four Stars,1488931200,
4,6,True,"02 17, 2018",A1SMBZ730LIMUC,B00MV9P454,,Mike John,"I was skeptical to buy due to reviews. But I did and the card does work. I called WF directly and although they said the card doesn't show up in their system, my theory was that since it's bought through 3rd party (amazon) WF won't recognize it. I say call Amazon and make sure they activate the card before you use it.",It does work...but,1518825600,
4,,True,"10 2, 2013",APJLUPW788YJG,B00E1QAWXE,,aams10,"No hassell, no post charges, let the people select from huge range, ideal if short notice, would have liked more if there was option to personalise the card",Easy and affordable,1380672000,
4,,True,"09 24, 2014",A35MS4X5DIH04L,B007V6ETXA,,Julio Jerez,Ok,Four Stars,1411516800,
4,,True,"12 4, 2017",A1H21U6EU1868V,B0091JKVU0,{'Gift Amount:': ' 0'},B,"These arrived very quickly and in good condition and will make nice Christmas stocking stuffers.  They came wrapped individually, which is what I like.  However, one does not close tightly.",Great Christmas stocking stuffers,1512345600,
4,,True,"01 23, 2014",AARTDAAO9VIKG,B00CT7C03M,,Christine Stiely,"Really cool way to send someone a gift card :) the only drawback is confusion on where to click to add the $ to your amazon account. I work with computers for a living and it took me 10 minutes to figure it out.

Thanks!",Amazon Gift Card via Facebook,1390435200,
4,,True,"12 24, 2016",A3J1FTMJTLU4NF,B004Q7CK9M,{'Gift Amount:': ' 30'},Nathan,Do I need to activate it ?,Four Stars,1482537600,
4,,True,"03 15, 2016",A1DLRYVXZ7FPBU,B00AF0K90Q,,stokel,I checked everywhere for a plastic gift card but couldn't find any. It was a late minute choice. I was pleasantly surprised especially that I could make a custom card and print it out on my printer.,It's Never too Late!,1458000000,
4,,True,"08 29, 2012",A21V600JGEXN5G,B004LLIL4G,,nightguy,"a very good product, excellent actually. i would recoment it to any one interetes in this type pf product. i would purchase again as quality is great",cbx20000,1346198400,
4,,True,"08 19, 2013",AAN82JT6AZRO5,B004LLIL5A,,Mikey,"In a pinch it works well.  Easy to order, easier to send.  Everyone pleased.  A litte tough to navigate to the giftcard order area.",Amazon Gift Card -,1376870400,
4,3,True,"06 14, 2016",AJMUWVJ4FHPQ6,B00X6G8J3A,,David Caven,"What I really liked was the way that it came in card form, not the poster-size that so many companies seem to favor these days.",What I really liked was the way that it came in card form,1465862400,
4,,True,"12 24, 2013",A263T4KM5YJH4D,B005EISPLE,,Robert Pluister,It was available instantly & my wife enjoyed coloring it!  She was involved with the gift in that way. Thanks !,Great Idea,1387843200,
4,,True,"01 14, 2015",A21OV2DE8OATOD,B00H5BMH44,,Kindle Customer,I thought it was cute and my son would get alaugh,Four Stars,1421193600,
4,,True,"02 13, 2015",A1GL6Y83VK5BH6,B00G4IWEZG,,barbara adams,Great. Just right.,Four Stars,1423785600,
4,,True,"11 11, 2016",A1K1TKNDEVWIP,B004KNWWOA,,Jo8,I was having a hard time deciding what to get a grad and this allowed him the opportunity to choose what he wanted.,When all else fails a gift card is perfect,1478822400,
4,,True,"03 7, 2018",A21K0HY6VKTIEL,B00OX9OKO6,,A Customer,I love buying gift cards from Amazon because I can set the date when they will be sent.  Panera should come up with more interesting gift card picture options.,Easy to arrange.,1520380800,
4,,True,"01 22, 2014",A2JO279EQ6YFHN,B00G4IV2VI,,Gerald Tompkins,"Very easy way to accomplish gift giving, plus recipient gets to choose something they really want. Will use it again.",can't miss gift approach!,1390348800,
4,,True,"04 3, 2014",A2LCGQ28ALW2SZ,B00A4EK69C,,Leigh Howell,This turned out to be a great gift. My friend was impressed and happy with this idea. It was easy to do as well.,Something for my book lover friend!,1396483200,
4,,True,"09 1, 2017",A1XJXYKOWCH9XT,B00ELQD11E,,TARPON JOE,"$50 doesn't go very far at ""Whole Paycheck"".

Food was excellent in any case.","It's Still ""Whole Paycheck""",1504224000,
4,,True,"01 20, 2014",A27RP2P28YXOAK,B0062ONJ6U,,Rita Bizzell,Easy to send and perfect for a Kindle reader. Thx for making it so easy to gift an out of town grandchild.,X-mas gift,1390176000,
4,,True,"02 11, 2013",A1GN35AGOFMFSV,B00895H7FO,,ant999,"Gift Card it's a great product. yes, i will tell others about the product and I would order it again when I need it.",card,1360540800,
4,32,True,"12 8, 2012",A2LPG8I4A2LBVQ,B0091JKPDI,{'Gift Amount:': ' 50'},BrotherSpider,"the card will make a great present to my sister. the only thing wrong that gave this the four instead of five star rating was the ""personalized gift card"" they said they were going to send. what they did was print my message on the receipt. that got bent up in the envelope they sent it in. i am glad i didn't pay for it or this could be a one star",Great Card....but,1354924800,
4,,True,"11 16, 2015",A3K3U31EDF0QIE,B007V6ETDK,,Amazon Customer,"There was a problem receiving it but it was resolved.

Thank you",Four Stars,1447632000,
4,,True,"08 8, 2018",A1HZ31DE6XXUMX,B01DYITM5I,,Nora bernardo,It was giving as a wedding gift to my nephew.,Four Stars,1533686400,
4,,True,"12 13, 2014",A13SKO9WKTSFHF,B00FTJI60I,,Griff,Simple and easy to give as a stocking stuffer or for those unexpected last minute gifts,Easy gift,1418428800,
4,,True,"02 8, 2016",A3E92Y80HV4OJM,B00H5BN0GS,,mslibra,Sweet!,Four Stars,1454889600,
4,,True,"03 3, 2015",A180N3KERU4DW3,B00G4IV2VI,,Monte D. Entertainment,"Um, don't know what to say.  It's a gift card... It functions like a gift card.",It functions like a gift card,1425340800,
4,,True,"05 8, 2018",A2TG8V29X39OY1,B01E4QPDV6,{'Gift Amount:': ' 50'},Jean M. Cooper,Gave as a gift,Four Stars,1525737600,
4,,True,"08 19, 2016",A3ILODKIL2UM1Y,B00AF0K90Q,,Amazon Customer,Convenience,Four Stars,1471564800,
4,,True,"04 6, 2015",A39T8DVU9SOC7I,B004LLIKY2,,William Donelson,"A very good way to ""give"" a book overseas.","A very good way to ""give"" a book overseas.",1428278400,
4,,True,"06 5, 2015",A1AR8TZ2DGCDG9,B007V6ETXA,,Jee-eun Park,it's good~ very simple and comfortable!,it's very simple and comfortable!,1433462400,
4,,True,"01 14, 2017",A22CW0ZHY3NJH8,B0091JKVU0,{'Gift Amount:': ' 25'},(),"I bought this snowflake gift card tin for my mailman.  It's much nicer than giving just a plain old gift card, and the tins could be reused.  I would prefer if the back didn't have a clear cutout for the bar code, but for the same price as a regular gift card, I'll take it!",I would prefer if the back didn't have a clear cutout,1484352000,
