overall,verified,reviewTime,reviewerID,reviewerName,reviewText,summary,sentiment_label,texto_limpio
5,True,"03 7, 2014",A1F0GR6KS06MAM,Trudi G,"Some people say that it is not ""appropriate"" or it is ""tacky"" to give gift cards.  BUT I have to disagree...  in dealing with today's economy, my children, who are in there 20's & 30's, have actually suggested Amazon gift cards when asked what they wanted for a Birthday or Christmas.  You can give more  $$, save on shipping, and choose the amount you want to gift.  The Animated cards you can send with your gift card are free and so cute and fun!  Highly Recommend sending an Amazon gift card.",How can you go wrong with an AMAZON gift card ?!?  The Perfect Gift...,0,some people say appropriate tacky give gift card but i disagree dealing today economy child twenty thirty actually suggested amazon gift card asked wanted birthday christmas you give save shipping choose amount want gift the animated card send gift card free cute fun highly recommend sending amazon gift card
5,True,"09 23, 2013",A12CM8Y9UII7U9,Kindle Customer,It was a great way to send a last minute gift and the process was easy to order.  I will use the gift cards in the future,Gift Card,0,it great way send last minute gift process easy order i use gift card future
5,True,"03 1, 2014",A3ICZXTEGCQ7FU,Kathleen Taylor,"It's a gift card,it arrived on time, the recipient enjoyed it. That's pretty much all you can expect from a gift card. Good job, Gift Card!",5 stars,0,it gift card arrived time recipient enjoyed that pretty much expect gift card good job gift card
5,True,"05 14, 2014",A125HCEHGADCPJ,Janet,"It's very convenient and quick.  It's ideal for men because they are harder to shop for.  Also, I like being able to select the style of card.",Quick and Easy,0,it convenient quick it ideal men harder shop also i like able select style card
5,True,"01 22, 2016",A32M8K2QDHX8JO,Robbie Shortner,Happy son in law,Five Stars,0,happy son law
5,True,"06 6, 2018",ACCUXNOPENAG4,mjk,Good deal.  We enjoy Logans so the discount was just an added bonus.,Logan's gift card,0,good deal we enjoy logans discount added bonus
5,True,"09 26, 2017",A1LADGAQGT9XTU,S. Jackson,Couldn't be easier!,Five Stars,0,couldn easier
5,True,"03 25, 2017",A2OS529VM5SDM4,Honghue Hsu,Very good,Five Stars,0,very good
5,True,"02 9, 2018",AFRURMYJ947OR,Isabel M. Mendizabal,I love gift cards! ,The right gift for everyone...,0,i love gift card
5,True,"01 25, 2016",A253W491RY3H34,Philly,Always a great gift!- Philly,Five Stars,0,always great gift philly
5,True,"12 21, 2017",A1FR6FOFCBD132,Frank Chase,"Arrived on time and looks great,",Five Stars,0,arrived time look great
5,True,"10 1, 2016",A15VY2A5R4Z4A8,Neil,Thank You,Five Stars,0,thank you
5,True,"05 3, 2014",A2FFK3A5FB3YV1,momo,"Gave this Happy Easter Gift card to my granddaughter in her Easter Basket...she was thrilled.  She has a Kindle Fire and used the card immediately for more books.
Easy to do.....................",Easiest Easter Gift Ever,0,gave happy easter gift card granddaughter easter basket thrilled she kindle fire used card immediately book easy
5,True,"08 19, 2017",A379KI5SFHRA3K,eric j petit,Is a cute way to do a graduation gift .,Five Stars,0,is cute way graduation gift
5,True,"03 17, 2015",ATYX7CENOPLCY,ksvaz1605,Excellent.,Five Stars,0,excellent
5,True,"01 18, 2017",A2MVGR4Q2V9GJV,Raquel A.,"It's a gift card, so what's not to like?  And it arrived in my mailbox very quickly so there was no delay in getting Christmas gifts delivered.",Love Gift Cards,0,it gift card like and arrived mailbox quickly delay getting christmas gift delivered
5,True,"12 13, 2017",A2BDII8FJ021ED,brian chavis,LOVE IT,Five Stars,0,love it
5,True,"10 7, 2015",A3OKUEYXMCZPDB,Anne H.,the gift card was easy to purchase and reached my granddaughter immediately.,Five Stars,0,gift card easy purchase reached granddaughter immediately
5,False,"12 6, 2017",A2QL8TPVZ3U4RA,Lucky,Great container for gift card that can be used for more than winter holidays. Solid tin eith raised design. Wish I had bought more of them.,Good for more than winter holidays,0,great container gift card used winter holiday solid tin eith raised design wish i bought
5,True,"04 5, 2016",A1SSWJNU3TFNBR,TDYEarth,"This is so cute, it presents so well.",Five Stars,0,this cute present well
5,True,"09 18, 2014",A6K848VH779UR,Becky,Getting gift cards from Amazon is super easy. I recommend it.,super easy,0,getting gift card amazon super easy i recommend
5,True,"01 3, 2017",A8QHRRWGR85D5,Nicole,Super cute tin! Made a great gift,Five Stars,0,super cute tin made great gift
5,True,"03 3, 2018",AY82HUQ32GHZI,Scott,My second time using this.  Almost instant delivery.  No problems.  People love to receive an Amazon gift card as a gift and it makes it easy for lazy people like me to give gifts.  Everyone wins.,Fast and efficient.,0,my second time using almost instant delivery no problem people love receive amazon gift card gift make easy lazy people like give gift everyone win
5,True,"01 16, 2018",A3MJKUDL4ZDPRS,Donna,Gift cards are the best,Five Stars,0,gift card best
5,True,"08 7, 2014",A1EB6OCXNZKRI8,Phyllis Iervello,What better gift could one receive....so versatile!,Five Stars,0,what better gift could one receive versatile
5,True,"02 10, 2016",A24K4T9V87LBH9,Bengal Cat,What's not to like!,Five Stars,0,what like
5,True,"01 12, 2014",A2PDE0S0SPVKDT,nancy clayton hoover,I was so pleased at the short time it took this gift card to reach me.  Wow.  What service.  I didn't even have to spend extra time to make a stop at the Cheesecake Factory to get this gift card.  My daughter-in-law was very happy to receive this as part of her Christmas present.,Arrived so swiftly!,0,i pleased short time took gift card reach wow what service i even spend extra time make stop cheesecake factory get gift card my daughter law happy receive part christmas present
5,True,"02 13, 2014",A1UPAZB1IOBDFI,BILL,THIS WAS A GREAT WAY TO SEND A BIRTHDAY GIFT TO MY NIECE. WE COULDN'T GO TO SEE HER BUT SHE IS A TECH RAT AND LOVED GETTING THIS ON HER KINDLE.,NICE FOR MY NIECE,0,this was a great way to send a birthday gift to my niece we couldn t go to see her but she is a tech rat and loved getting this on her kindle
5,True,"01 25, 2014",A3GE5UXEP3NZJR,Jennifer Lebens,"This is the perfect way to send Christmas and Birthday gifts to my son in the USA. Firstly he is able to choose exactly what he wants and secondly we both get better value because we can avoid expensive postage costs for parcels from Australia. He receives the Gift Card almost immediately and is able to thank me online, avoiding the need for time-consuming letter writing. The purchase is simple using PayPal so no need for cumbersome bank transactions. Perfect!",Perfect Gift Solution,0,this perfect way send christmas birthday gift son usa firstly able choose exactly want secondly get better value avoid expensive postage cost parcel australia he receives gift card almost immediately able thank online avoiding need time consuming letter writing the purchase simple using paypal need cumbersome bank transaction perfect
5,True,"03 27, 2017",AMWTI9UFWIEG1,jianren lei,the package is very good .,Five Stars,0,package good
5,True,"04 20, 2018",AG5692S2O01SF,Sahylinn Saavedra,Ready within 5 minuets,Quick and easy,0,ready within five minuet
5,True,"12 24, 2012",A3K4CXTM0TN7LQ,Julio,"Beautiful practical and fun, it satisfied my needs. It is easy to receive, it is easy to activate and it is easy to use, one of the best gift that i can receive",Excellent,0,beautiful practical fun satisfied need it easy receive easy activate easy use one best gift receive
5,True,"06 10, 2016",A3GKSWBSYT83Q1,Jung,Really cute way to present a gift card! Arrived next day.,Loved it!,0,really cute way present gift card arrived next day
5,True,"01 19, 2017",A1O4VSJR5UYEAV,Amazon Customer,"This is the first time I ever used Amazon for gift cards.  I was TOTALLY surprised and thrilled when this item was delivered to me! I simply placed the ""snowflake"" in a pretty Christmas gift bag and gifted my daughter with it!  It was incredibly pleasing all the way around.  Thank you, Amazon.com!!!

Martha","I simply placed the ""snowflake"" in a pretty Christmas gift bag and gifted my daughter with it",0,this first time i ever used amazon gift card i totally surprised thrilled item delivered i simply placed snowflake pretty christmas gift bag gifted daughter it incredibly pleasing way around thank amazon com martha
5,True,"05 17, 2018",A2TQEBRPGEP3BR,BONILLA,Nice tin to keep as momento,Five Stars,0,nice tin keep momento
5,True,"03 2, 2015",A3O1J0EB80K0F8,Darom Jeong,Maybe the best gift for everybody,Five Stars,0,maybe best gift everybody
5,True,"01 23, 2017",AQ2P6PFQHSPN7,Craig Haskell,"I love these, and they are something everyone likes to receive.",Five Stars,0,i love something everyone like receive
5,True,"01 19, 2015",AFJUZPP4413MT,petew,Ordered this gift card about a week before Christmas with requested delivery on 12/23/14. It arrived by email from Amazon right on time and was enthusiastically received by our granddaughter. Well done!,Great gift - timely delivery,0,ordered gift card week christmas requested delivery twelve twenty-three fourteen it arrived email amazon right time enthusiastically received granddaughter well done
5,True,"08 28, 2017",A30S7SVO9RY5KY,Amazon Customer,Just as advertised and on time.,Five Stars,0,just advertised time
5,True,"02 18, 2018",A10P53A2UPUP2Z,Ray Flores,The gift card was for my son. He that the way it was packaged was great,He that the way it was packaged was great,0,the gift card son he way packaged great
5,True,"01 8, 2014",A1MIPE1IPLG7EJ,kogmig,"and it's in an iron case which is very beautiful.
My friend love this gift very much.
That's all. ok.",it sent very fast,0,iron case beautiful my friend love gift much that ok
5,True,"06 29, 2015",A3C1NTDS9SM1KP,Amie E. Limon,The person I sent it to got it within 30 minutes and had no problems spending it. Love the easy system,Great Idea,0,the person i sent got within thirty minute problem spending love easy system
5,True,"04 28, 2016",A1H1VRPWQKVEGN,Marsha N. Morgan,Perfect.,Five Stars,0,perfect
5,True,"01 23, 2014",A2HRAW6L2SA35V,Cindy,"This is a very easy way to buy an Amazon gift card.  I didn't have to go to a store.  Just printed it out and stuffed it into the Christmas Stocking!
Super Shopper",Easy to buy.,0,this easy way buy amazon gift card i go store just printed stuffed christmas stocking super shopper
5,True,"04 2, 2018",A19OMOKSOSP3C4,Steven Spielberg,great to give as gift,Five Stars,0,great give gift
5,True,"01 8, 2016",A2OCHBVTOON8BO,kevin,Daughter  loved it she's addicted  to starbucks,Daughter loved it she's addicted to,0,daughter loved addicted starbucks
5,True,"10 11, 2015",AQPPXJ5VPHNNY,none,great way to send a gift,Five Stars,0,great way send gift
5,False,"01 12, 2013",A2J729MGZ62VLE,Howard Paulson,"Easy to purchase, met requirements, wife loved it.

Easy  to use, products purchased met expectatiions, and I received high marks for the gift.",Perfect,0,easy purchase met requirement wife loved easy use product purchased met expectatiions i received high mark gift
5,True,"09 26, 2014",A18WUFMBHX1MWC,BooBoo,"Easy, fast, convenient gift to give. I sent it to a friend in Hawaii.",Convenient gift,0,easy fast convenient gift give i sent friend hawaii
5,True,"03 1, 2018",A1SUYMH4WUFEQG,destiny,Perfect gift,Five Stars,0,perfect gift
5,True,"02 3, 2013",A1S38CK5OZCV8M,Michael Olden,"sending someone a gift,the money card works best of all, let them choose what to buy. one click plus their e-mail",fast and convienient,0,sending someone gift money card work best let choose buy one click plus e mail
5,True,"10 3, 2017",ADEW5TIVEG1L2,maiji,"Very convenient.
Evite invitations now have an option to send Amazon Gift Cards.",Very convenient. Evite invitations now have an option to ...,0,very convenient evite invitation option send amazon gift cards
5,True,"06 18, 2015",AMO8Z3UF13I6T,Adrianne,The Amazon gift card was a very convenient way to send a house gift to a dear friend. She bought what she needed  for her new place.,Convenient gift card!,0,the amazon gift card convenient way send house gift dear friend she bought needed new place
5,True,"01 20, 2016",A9LHKBGZK9DQD,Janet,Christmas gift for dear friend. Loves Amazon and was perfect gift,Loves Amazon and was perfect,0,christmas gift dear friend loves amazon perfect gift
5,True,"06 5, 2018",A3OCAKJWMRUN1,Humna Ahmad,great,Five Stars,0,great
5,True,"11 29, 2014",A7U4X9N7GYJ0I,tony clarke,very happy with service that i recevided from amazon as we always are thank you .,Very happy,0,happy service recevided amazon always thank
5,True,"03 4, 2015",A2WIANL8BIJRCQ,Mario Negapatan Jr,Excellent Italian food.,Five Stars,0,excellent italian food
5,True,"01 26, 2013",A19B6C0WCV4AUT,Pecos Ron,"Procrastinated getting my daughter-in-law a gift.  She was getting a Kindle for Christmas and this was a great way to help her get content.  It printed to look very nice, and couldn't have been easier to buy.",Perfect,0,procrastinated getting daughter law gift she getting kindle christmas great way help get content it printed look nice easier buy
5,True,"10 7, 2014",A3ADLA4EF9OLAI,Shadowcat,Everything was great!,Everything was great!,0,everything great
5,True,"09 4, 2013",ARLO9K9TR52L8,Amazon Reviewer,"My friends and family are always happy to see an Amazon gift card.  Plus, it's so easy to send.  I love it!",Everyone loves an Amazon gift card!,0,my friend family always happy see amazon gift card plus easy send i love
5,True,"01 13, 2016",A32FGYW2W58YO8,bek,This is a great gift idea! What a surprise to open up email (ugh! email!) and find this in it! Yaya!,Great surprise gift!,0,this great gift idea what surprise open email ugh email find yaya
5,True,"03 10, 2013",ARROO8XBNTX3I,Hannah,The gift card came in the mail the very next day. The card container it came in was nice to give the gift card in!,Gift card,0,the gift card came mail next day the card container came nice give gift card
5,True,"09 6, 2016",A1CNP61GUP4CH6,nadia m.,Was skeptical after some of the reviews. Loaded it to my Starbucks rewards card and it worked no problem. Does what it says it should. Plus since at the time I was struggling to find discounts on a Starbucks gc. Using my discover card through Amazon helped.,Bought me my mochas I love :),0,was skeptical review loaded starbucks reward card worked problem does say plus since time i struggling find discount starbucks gc using discover card amazon helped
5,True,"04 25, 2016",AHW9V4N4B129D,Slowlapug,a great gift for a teen,Five Stars,0,great gift teen
5,True,"06 29, 2015",A2C1E6K2EX80R1,Ruth L. Hassett,"Great gift for all! My college son really likes to receive them, and uses them right away.",Five Stars,0,great gift my college son really like receive us right away
5,True,"12 3, 2015",A39QSK9QL7GKTP,Pat,What's not to love about Amazon gift cards.,Five Stars,0,what love amazon gift card
5,True,"07 13, 2017",AQMIOQ1D74T85,K. Nathan,Sold it right away for more than I bought it for!,Five Stars,0,sold right away i bought
5,True,"03 5, 2018",A3QCPWT2LIOT1X,Priscilla,I like gift cards because the individual can choose what they'd like.,Five Stars,0,i like gift card individual choose like
